metric,category,n_pairs,transfused_mean,control_mean,diff_mean,transfused_median,control_median,diff_median,cluster,k,n_transfused,n_control
vm_time_hours,ventilation,3761,77.21890678228553,54.41879922266544,22.800107559620088,43.0,32.666666666666664,10.333333333333336,0,4,3761,3761
rrt_on,dialysis_rrt,3761,0.06514224940175485,0.04706195160861473,0.018080297793140118,0.0,0.0,0.0,0,4,3761,3761
any_vasopressor,vasopressor,3761,0.4740760436054241,0.45546397234777986,0.018612071257644247,0.0,0.0,0.0,0,4,3761,3761
icu_los_hours,icu_los,3761,501.9682265354959,395.4832491358681,106.48497739962778,302.91666666666663,255.41666666666666,47.49999999999997,0,4,3761,3761
ventilation_hours,ventilation,3761,42.59607373925374,28.931689267038905,13.664384472214834,19.083333333333332,13.5,5.583333333333332,0,4,3761,3761
nee_mcgkgmin_max,vasopressor,3761,0.19869183727731984,0.13808827439510768,0.060603562882212164,0.0,0.0,0.0,0,4,3761,3761
sofa_delta,sofa_delta,3761,1.0165661137995918,1.0569359383752204,-0.04036982457562854,0.7509881422924902,0.7625570776255708,-0.011568935333080566,0,4,3761,3761
mortality_anytime,mortality,59,0.4067796610169492,0.288135593220339,0.11864406779661019,0.0,0.0,0.0,1,4,59,59
vm_time_hours,ventilation,59,49.45099999999999,64.3287037037037,-14.877703703703702,27.68333333333333,35.03333333333333,-7.350000000000001,1,4,59,59
rrt_on,dialysis_rrt,59,0.06779661016949153,0.03389830508474576,0.03389830508474576,0.0,0.0,0.0,1,4,59,59
any_vasopressor,vasopressor,59,0.3050847457627119,0.423728813559322,-0.11864406779661013,0.0,0.0,0.0,1,4,59,59
icu_los_hours,icu_los,59,373.7711864406779,464.6680790960451,-90.8968926553672,223.75,305.41666666666663,-81.66666666666663,1,4,59,59
ventilation_hours,ventilation,59,26.492937853107335,32.09887005649717,-5.605932203389834,14.583333333333332,18.75,-4.166666666666668,1,4,59,59
nee_mcgkgmin_max,vasopressor,59,0.08305084745762713,0.06559322033898306,0.01745762711864407,0.0,0.0,0.0,1,4,59,59
sofa_delta,sofa_delta,59,1.9108689015695555,0.9685108192587057,0.9423580823108497,1.6047058823529412,0.9517489456710493,0.6529569366818919,1,4,59,59
mortality_anytime,mortality,8,0.375,0.25,0.125,0.0,0.0,0.0,2,4,8,8
vm_time_hours,ventilation,8,276.1854166666667,88.42142857142856,187.76398809523812,237.00833333333333,26.78333333333333,210.225,2,4,8,8
rrt_on,dialysis_rrt,8,0.5,0.0,0.5,0.5,0.0,0.5,2,4,8,8
any_vasopressor,vasopressor,8,1.0,1.0,0.0,1.0,1.0,0.0,2,4,8,8
icu_los_hours,icu_los,8,1490.3125,522.03125,968.28125,1415.625,265.8333333333333,1149.7916666666667,2,4,8,8
ventilation_hours,ventilation,8,252.14583333333331,54.375,197.77083333333331,236.54166666666666,10.958333333333332,225.58333333333331,2,4,8,8
nee_mcgkgmin_max,vasopressor,8,0.88375,0.1225,0.76125,0.62,0.07500000000000001,0.5449999999999999,2,4,8,8
sofa_delta,sofa_delta,8,5.022820014408284,1.7367482630040914,3.2860717514041924,5.367756762866399,1.1449792369921716,4.2227775258742275,2,4,8,8
mortality_anytime,mortality,7,0.7142857142857143,0.5714285714285714,0.1428571428571429,1.0,1.0,0.0,3,4,7,7
vm_time_hours,ventilation,7,63.33571428571429,40.84047619047619,22.4952380952381,53.583333333333336,41.41666666666666,12.166666666666679,3,4,7,7
rrt_on,dialysis_rrt,7,0.2857142857142857,0.0,0.2857142857142857,0.0,0.0,0.0,3,4,7,7
any_vasopressor,vasopressor,7,0.42857142857142855,0.2857142857142857,0.14285714285714285,0.0,0.0,0.0,3,4,7,7
icu_los_hours,icu_los,7,580.297619047619,371.48809523809524,208.8095238095238,426.25,338.75,87.5,3,4,7,7
ventilation_hours,ventilation,7,57.17857142857143,28.571428571428573,28.607142857142858,40.0,16.083333333333332,23.916666666666668,3,4,7,7
nee_mcgkgmin_max,vasopressor,7,0.17857142857142858,0.07857142857142858,0.09999999999999999,0.0,0.0,0.0,3,4,7,7
sofa_delta,sofa_delta,7,0.5149014971221363,1.285260788565178,-0.7703592914430416,1.1401422339090423,1.153402969694131,-0.013260735785088684,3,4,7,7
mortality_anytime,mortality,7,0.7142857142857143,0.5714285714285714,0.1428571428571429,1.0,1.0,0.0,0,5,7,7
vm_time_hours,ventilation,7,63.33571428571429,40.84047619047619,22.4952380952381,53.583333333333336,41.41666666666666,12.166666666666679,0,5,7,7
rrt_on,dialysis_rrt,7,0.2857142857142857,0.0,0.2857142857142857,0.0,0.0,0.0,0,5,7,7
any_vasopressor,vasopressor,7,0.42857142857142855,0.2857142857142857,0.14285714285714285,0.0,0.0,0.0,0,5,7,7
icu_los_hours,icu_los,7,580.297619047619,371.48809523809524,208.8095238095238,426.25,338.75,87.5,0,5,7,7
ventilation_hours,ventilation,7,57.17857142857143,28.571428571428573,28.607142857142858,40.0,16.083333333333332,23.916666666666668,0,5,7,7
nee_mcgkgmin_max,vasopressor,7,0.17857142857142858,0.07857142857142858,0.09999999999999999,0.0,0.0,0.0,0,5,7,7
sofa_delta,sofa_delta,7,0.5149014971221363,1.285260788565178,-0.7703592914430416,1.1401422339090423,1.153402969694131,-0.013260735785088684,0,5,7,7
mortality_anytime,mortality,3750,0.37093333333333334,0.3645333333333333,0.006400000000000017,0.0,0.0,0.0,1,5,3750,3750
vm_time_hours,ventilation,3750,76.51466749533873,54.39000205191341,22.124665443425314,43.0,32.6,10.399999999999999,1,5,3750,3750
rrt_on,dialysis_rrt,3750,0.06506666666666666,0.04666666666666667,0.018399999999999993,0.0,0.0,0.0,1,5,3750,3750
any_vasopressor,vasopressor,3750,0.4730666666666667,0.45466666666666666,0.018400000000000027,0.0,0.0,0.0,1,5,3750,3750
icu_los_hours,icu_los,3750,496.87011111111104,395.4302222222222,101.43988888888885,301.875,255.41666666666666,46.45833333333334,1,5,3750,3750
ventilation_hours,ventilation,3750,42.28646666666667,28.889466666666667,13.397000000000002,19.0,13.458333333333332,5.541666666666668,1,5,3750,3750
nee_mcgkgmin_max,vasopressor,3750,0.19833333333333333,0.13772800000000002,0.06060533333333332,0.0,0.0,0.0,1,5,3750,3750
sofa_delta,sofa_delta,3750,1.0203629411332231,1.0540063685494998,-0.03364342741627668,0.7565517384067698,0.762455997979846,-0.005904259573076165,1,5,3750,3750
mortality_anytime,mortality,8,0.375,0.25,0.125,0.0,0.0,0.0,2,5,8,8
vm_time_hours,ventilation,8,276.1854166666667,88.42142857142856,187.76398809523812,237.00833333333333,26.78333333333333,210.225,2,5,8,8
rrt_on,dialysis_rrt,8,0.5,0.0,0.5,0.5,0.0,0.5,2,5,8,8
any_vasopressor,vasopressor,8,1.0,1.0,0.0,1.0,1.0,0.0,2,5,8,8
icu_los_hours,icu_los,8,1490.3125,522.03125,968.28125,1415.625,265.8333333333333,1149.7916666666667,2,5,8,8
ventilation_hours,ventilation,8,252.14583333333331,54.375,197.77083333333331,236.54166666666666,10.958333333333332,225.58333333333331,2,5,8,8
nee_mcgkgmin_max,vasopressor,8,0.88375,0.1225,0.76125,0.62,0.07500000000000001,0.5449999999999999,2,5,8,8
sofa_delta,sofa_delta,8,5.022820014408284,1.7367482630040914,3.2860717514041924,5.367756762866399,1.1449792369921716,4.2227775258742275,2,5,8,8
mortality_anytime,mortality,11,0.2727272727272727,0.5454545454545454,-0.2727272727272727,0.0,1.0,-1.0,3,5,11,11
vm_time_hours,ventilation,11,283.2409090909091,63.775,219.4659090909091,178.5,43.0,135.5,3,5,11,11
rrt_on,dialysis_rrt,11,0.09090909090909091,0.18181818181818182,-0.09090909090909091,0.0,0.0,0.0,3,5,11,11
any_vasopressor,vasopressor,11,0.8181818181818182,0.7272727272727273,0.09090909090909094,1.0,1.0,0.0,3,5,11,11
icu_los_hours,icu_los,11,2239.962121212121,413.56060606060606,1826.401515151515,2020.0,255.83333333333331,1764.1666666666667,3,5,11,11
ventilation_hours,ventilation,11,148.14393939393938,43.32575757575757,104.81818181818181,84.33333333333333,18.083333333333332,66.25,3,5,11,11
nee_mcgkgmin_max,vasopressor,11,0.3209090909090909,0.2609090909090909,0.06,0.37,0.2,0.16999999999999998,3,5,11,11
sofa_delta,sofa_delta,11,-0.23155458060137432,2.2639187065720523,-2.4954732871734264,0.0,1.683457259462179,-1.683457259462179,3,5,11,11
mortality_anytime,mortality,59,0.4067796610169492,0.288135593220339,0.11864406779661019,0.0,0.0,0.0,4,5,59,59
vm_time_hours,ventilation,59,49.45099999999999,64.3287037037037,-14.877703703703702,27.68333333333333,35.03333333333333,-7.350000000000001,4,5,59,59
rrt_on,dialysis_rrt,59,0.06779661016949153,0.03389830508474576,0.03389830508474576,0.0,0.0,0.0,4,5,59,59
any_vasopressor,vasopressor,59,0.3050847457627119,0.423728813559322,-0.11864406779661013,0.0,0.0,0.0,4,5,59,59
icu_los_hours,icu_los,59,373.7711864406779,464.6680790960451,-90.8968926553672,223.75,305.41666666666663,-81.66666666666663,4,5,59,59
ventilation_hours,ventilation,59,26.492937853107335,32.09887005649717,-5.605932203389834,14.583333333333332,18.75,-4.166666666666668,4,5,59,59
nee_mcgkgmin_max,vasopressor,59,0.08305084745762713,0.06559322033898306,0.01745762711864407,0.0,0.0,0.0,4,5,59,59
sofa_delta,sofa_delta,59,1.9108689015695555,0.9685108192587057,0.9423580823108497,1.6047058823529412,0.9517489456710493,0.6529569366818919,4,5,59,59
mortality_anytime,mortality,3746,0.3710624666310731,0.36438868126001067,0.006673785371062446,0.0,0.0,0.0,0,6,3746,3746
vm_time_hours,ventilation,3746,76.35286766231073,54.380323574730355,21.972544087580374,43.0,32.6,10.399999999999999,0,6,3746,3746
rrt_on,dialysis_rrt,3746,0.06486919380672718,0.04671649759743727,0.018152696209289908,0.0,0.0,0.0,0,6,3746,3746
any_vasopressor,vasopressor,3746,0.47303790710090765,0.4546182594767752,0.01841964762413245,0.0,0.0,0.0,0,6,3746,3746
icu_los_hours,icu_los,3746,496.0427789642285,395.3774025627336,100.66537640149488,301.4583333333333,255.625,45.833333333333314,0,6,3746,3746
ventilation_hours,ventilation,3746,42.20419558640327,28.890616657768287,13.313578928634985,18.958333333333332,13.416666666666666,5.541666666666666,0,6,3746,3746
nee_mcgkgmin_max,vasopressor,3746,0.19856380138814736,0.13768553123331553,0.060878270154831826,0.0,0.0,0.0,0,6,3746,3746
sofa_delta,sofa_delta,3746,1.0214181898206007,1.0554794045129179,-0.034061214692317154,0.75793365528235,0.7651654463339517,-0.007231791051601655,0,6,3746,3746
mortality_anytime,mortality,2,0.5,0.0,0.5,0.5,0.0,0.5,1,6,2,2
vm_time_hours,ventilation,2,235.00833333333333,90.5,144.50833333333333,235.00833333333333,90.5,144.50833333333333,1,6,2,2
rrt_on,dialysis_rrt,2,1.0,0.0,1.0,1.0,0.0,1.0,1,6,2,2
any_vasopressor,vasopressor,2,1.0,1.0,0.0,1.0,1.0,0.0,1,6,2,2
icu_los_hours,icu_los,2,1311.875,639.375,672.5,1311.875,639.375,672.5,1,6,2,2
ventilation_hours,ventilation,2,168.08333333333331,16.875,151.20833333333331,168.08333333333331,16.875,151.20833333333331,1,6,2,2
nee_mcgkgmin_max,vasopressor,2,1.1749999999999998,0.115,1.0599999999999998,1.1749999999999998,0.115,1.0599999999999998,1,6,2,2
sofa_delta,sofa_delta,2,4.268921134999109,0.4686685766160885,3.800252558383021,4.268921134999109,0.4686685766160885,3.800252558383021,1,6,2,2
mortality_anytime,mortality,7,0.2857142857142857,0.2857142857142857,0.0,0.0,0.0,0.0,2,6,7,7
vm_time_hours,ventilation,7,309.92619047619047,91.99166666666666,217.9345238095238,312.01666666666665,25.391666666666666,286.625,2,6,7,7
rrt_on,dialysis_rrt,7,0.42857142857142855,0.0,0.42857142857142855,0.0,0.0,0.0,2,6,7,7
any_vasopressor,vasopressor,7,1.0,1.0,0.0,1.0,1.0,0.0,2,6,7,7
icu_los_hours,icu_los,7,1664.8214285714282,539.7619047619047,1125.0595238095234,1740.4166666666665,181.25,1559.1666666666665,2,6,7,7
ventilation_hours,ventilation,7,282.4404761904762,60.63095238095237,221.80952380952382,312.0833333333333,11.333333333333332,300.75,2,6,7,7
nee_mcgkgmin_max,vasopressor,7,0.6814285714285714,0.13571428571428573,0.5457142857142856,0.51,0.08,0.43,2,6,7,7
sofa_delta,sofa_delta,7,4.699364956704509,1.7697972107966922,2.9295677459078164,4.097053726169843,0.784552845528455,3.3125008806413883,2,6,7,7
mortality_anytime,mortality,15,0.3333333333333333,0.5333333333333333,-0.2,0.0,1.0,-1.0,3,6,15,15
vm_time_hours,ventilation,15,236.77222222222224,55.81190476190476,180.96031746031747,163.75,38.125,125.625,3,6,15,15
rrt_on,dialysis_rrt,15,0.06666666666666667,0.13333333333333333,-0.06666666666666667,0.0,0.0,0.0,3,6,15,15
any_vasopressor,vasopressor,15,0.7333333333333333,0.6,0.1333333333333333,1.0,1.0,0.0,3,6,15,15
icu_los_hours,icu_los,15,1853.1666666666667,381.2777777777779,1471.888888888889,1530.0,237.91666666666666,1292.0833333333333,3,6,15,15
ventilation_hours,ventilation,15,123.38888888888886,38.233333333333334,85.15555555555552,69.16666666666666,22.833333333333332,46.33333333333333,3,6,15,15
nee_mcgkgmin_max,vasopressor,15,0.25733333333333336,0.22533333333333336,0.032,0.13,0.1,0.03,3,6,15,15
sofa_delta,sofa_delta,15,-0.09138629350361566,1.6211977340615773,-1.712584027565193,0.0,0.5445644348452123,-0.5445644348452123,3,6,15,15
mortality_anytime,mortality,59,0.4067796610169492,0.288135593220339,0.11864406779661019,0.0,0.0,0.0,4,6,59,59
vm_time_hours,ventilation,59,49.45099999999999,64.3287037037037,-14.877703703703702,27.68333333333333,35.03333333333333,-7.350000000000001,4,6,59,59
rrt_on,dialysis_rrt,59,0.06779661016949153,0.03389830508474576,0.03389830508474576,0.0,0.0,0.0,4,6,59,59
any_vasopressor,vasopressor,59,0.3050847457627119,0.423728813559322,-0.11864406779661013,0.0,0.0,0.0,4,6,59,59
icu_los_hours,icu_los,59,373.7711864406779,464.6680790960451,-90.8968926553672,223.75,305.41666666666663,-81.66666666666663,4,6,59,59
ventilation_hours,ventilation,59,26.492937853107335,32.09887005649717,-5.605932203389834,14.583333333333332,18.75,-4.166666666666668,4,6,59,59
nee_mcgkgmin_max,vasopressor,59,0.08305084745762713,0.06559322033898306,0.01745762711864407,0.0,0.0,0.0,4,6,59,59
sofa_delta,sofa_delta,59,1.9108689015695555,0.9685108192587057,0.9423580823108497,1.6047058823529412,0.9517489456710493,0.6529569366818919,4,6,59,59
mortality_anytime,mortality,6,0.6666666666666666,0.6666666666666666,0.0,1.0,1.0,0.0,5,6,6,6
vm_time_hours,ventilation,6,67.24722222222222,46.205555555555556,21.041666666666664,55.46666666666667,52.15833333333333,3.308333333333337,5,6,6,6
rrt_on,dialysis_rrt,6,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,5,6,6,6
any_vasopressor,vasopressor,6,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,5,6,6,6
icu_los_hours,icu_los,6,605.9722222222222,388.1944444444444,217.77777777777777,480.83333333333326,352.0833333333333,128.74999999999994,5,6,6,6
ventilation_hours,ventilation,6,60.041666666666664,31.86111111111111,28.180555555555554,36.125,28.791666666666664,7.333333333333336,5,6,6,6
nee_mcgkgmin_max,vasopressor,6,0.13333333333333333,0.09166666666666667,0.04166666666666666,0.0,0.0,0.0,5,6,6,6
sofa_delta,sofa_delta,6,0.13335850574127917,1.270748679537615,-1.137390173796336,0.48969853347473213,0.9844996499846803,-0.4948011165099482,5,6,6,6
